user_id,course_id,rating,watch_time,clicked
4522,,3.2,32.19,1
72804,c_014,1.8,36.96,1
8970,c_001,2.4,24.18,1
14025,c_013,1.7,77.29,1
81869,,2.8,30.0,0
81294,c_017,1.9,84.93,1
5337,c_019,2.8,92.92,1
53255,,2.6,81.58,0
30919,c_015,1.2,25.55,1
11354,c_005,3.4,98.26,1
50732,c_003,1.7,10.72,0
12807,c_014,2.2,33.51,0
75267,,3.4,41.65,1
87646,c_010,2.2,52.01,1
23506,c_004,1.6,41.73,1
15281,c_008,1.5,7.49,0
72452,c_022,2.9,92.07,1
902,c_017,3.1,26.55,0
99885,c_009,1.4,15.69,1
71666,c_012,4.2,19.12,0
17455,c_010,2.3,87.69,1
25414,c_019,2.7,11.29,0
35317,c_001,4.4,75.55,0
90124,c_015,3.2,94.69,1
5,c_005,2.5,67.8,1
10008,c_020,2.5,17.05,0
96871,c_016,4.9,48.6,1
86564,c_022,4.6,29.79,1
76320,c_016,3.0,74.88,1
33017,c_018,3.4,69.49,0
78486,c_013,1.5,63.0,0
63082,c_022,4.1,88.67,1
94070,c_010,1.2,79.01,1
73392,,3.5,27.08,0
37746,c_001,2.1,80.0,1
7692,,3.3,89.9,1
7079,c_007,1.6,99.15,0
16320,c_013,3.2,60.26,0
84062,c_005,2.9,61.41,1
24521,c_011,4.2,8.63,1
39582,c_004,4.2,83.96,0
63176,,3.7,81.24,0
80848,c_013,2.6,42.87,0
2700,c_014,2.6,42.67,1
48504,c_015,1.8,3.78,0
40759,c_005,2.4,16.84,0
37560,c_022,4.3,25.6,1
68759,c_014,1.9,49.71,1
39986,c_013,2.7,93.26,0
83090,c_009,4.5,59.38,0
21176,c_012,1.5,34.8,1
23463,c_008,4.9,35.87,0
72553,,2.0,72.81,0
96476,c_001,4.1,6.23,0
13568,c_004,2.9,98.15,1
38831,c_006,1.6,20.26,1
9752,c_005,4.9,48.84,1
16454,c_003,3.7,9.65,0
3287,c_022,1.9,96.91,1
64777,c_021,3.3,8.68,0
80373,c_005,3.9,50.02,1
49824,c_018,4.2,51.91,0
47423,c_020,3.9,6.59,1
12740,c_008,1.8,31.77,1
52637,c_010,2.7,37.23,0
37164,c_021,1.4,17.75,1
5046,,2.6,35.68,1
24713,,2.7,23.56,0
51190,,4.2,96.31,1
53291,c_013,1.3,96.8,1
78215,c_007,3.2,16.04,1
54841,c_004,2.4,17.61,1
19069,c_021,1.8,48.51,1
96112,c_020,3.4,49.31,1
78132,c_010,4.4,61.28,0
69027,c_013,4.5,80.51,1
14654,c_005,1.5,81.97,0
19621,c_017,1.4,68.53,1
33748,,2.3,94.9,1
93560,c_010,3.4,0.79,1
38948,c_012,2.7,90.55,1
84395,c_013,4.5,85.83,0
45760,,2.8,51.24,0
46916,c_022,2.8,91.9,0
12540,c_010,3.6,97.0,1
93347,,3.7,53.78,1
66093,c_008,1.1,44.39,1
15833,c_021,3.2,55.8,1
34387,c_001,4.3,35.62,1
57448,c_020,4.7,11.41,0
10915,c_015,4.2,28.05,1
49599,,1.3,89.92,0
65572,c_010,3.3,1.4,1
60626,c_021,3.3,0.2,0
14575,c_008,3.2,21.68,0
21950,,2.5,61.21,0
87083,c_007,2.9,87.1,1
30339,c_013,2.7,17.0,0
2039,,4.3,44.78,0
3670,c_005,4.6,30.8,1
33460,c_011,1.2,60.65,0
26450,c_012,1.9,84.55,1
93770,,3.7,48.61,0
75224,c_001,2.9,21.15,0
36640,c_005,1.1,11.84,0
1254,c_006,3.3,24.39,0
85175,c_017,3.8,64.87,1
64060,c_020,4.1,39.08,1
78656,c_004,2.8,1.34,0
12842,,1.8,23.63,1
17293,c_021,4.6,83.42,0
93339,c_014,4.5,62.51,1
9977,c_001,3.2,49.57,0
89043,c_017,2.3,50.77,1
129,,3.8,94.93,1
67294,c_003,2.7,5.0,1
30559,c_002,2.9,70.73,1
93337,c_021,2.7,18.68,1
705,c_022,2.0,10.67,0
40985,c_014,4.4,69.85,0
68309,c_006,3.2,2.4,1
88957,c_009,4.8,61.51,0
94415,c_012,3.3,48.66,1
24161,c_015,2.6,47.61,0
96634,,3.3,75.82,1
37390,,2.5,20.34,0
18346,c_014,2.1,12.76,1
85237,c_015,2.5,53.34,1
41526,c_021,3.9,35.51,0
80905,c_020,2.6,78.86,1
16320,c_001,1.0,98.82,1
54504,c_022,3.7,54.08,0
94770,c_012,2.5,4.47,1
2583,,3.4,9.13,1
16375,c_018,4.0,10.69,0
51624,c_013,1.0,21.95,1
7269,,2.5,13.58,0
21678,,1.8,77.86,1
98252,c_006,3.3,23.03,1
23975,c_021,1.6,44.8,1
4555,c_011,2.7,10.53,1
7829,,5.0,38.49,0
95690,c_004,2.5,81.89,0
83466,c_015,2.3,56.69,1
49480,c_006,5.0,62.17,1
41525,c_008,1.2,91.28,1
73379,c_001,5.0,5.83,0
80828,,3.2,19.61,0
82250,,3.1,36.62,0
7546,c_001,1.5,21.35,0
91021,c_004,2.4,97.02,0
96267,c_012,1.6,77.89,0
38729,c_004,2.0,12.29,0
99918,c_007,3.8,43.27,1
64546,c_022,1.5,76.57,1
46251,c_021,1.7,76.5,1
28999,c_016,3.2,90.99,1
13017,,5.0,72.8,0
32670,c_003,4.4,15.12,1
60582,c_002,2.3,4.32,1
80714,c_004,3.7,97.01,1
74345,,2.2,29.66,1
22745,c_006,1.8,18.05,0
78494,c_010,1.2,81.23,0
82210,c_021,2.6,92.81,1
57135,c_003,1.5,8.58,1
72308,,4.3,51.87,0
93393,c_002,2.0,21.62,1
14526,c_002,2.3,28.89,0
59608,c_019,1.8,65.26,0
86566,c_020,3.0,59.5,0
55449,c_011,2.2,82.42,1
38955,c_017,1.5,26.92,1
36159,,4.1,41.1,0
51237,,4.2,8.69,1
41624,c_004,3.7,78.27,0
43076,,3.9,73.16,0
94881,c_012,4.0,40.42,0
63563,c_014,4.5,65.95,0
29865,c_021,1.0,6.04,1
61403,c_003,3.5,43.81,1
65275,c_009,4.2,14.09,0
1167,c_015,2.5,56.65,1
81354,c_020,3.1,10.73,0
96637,c_014,2.6,32.35,1
10857,c_020,3.8,30.28,1
83086,c_018,3.4,84.94,0
21573,c_016,3.1,66.92,0
28400,c_015,4.8,93.28,0
18526,c_008,1.5,52.01,1
91555,c_006,3.7,65.33,0
25616,c_014,2.2,93.9,0
42155,c_011,2.0,96.63,0
91736,c_020,2.1,83.98,1
12004,,1.2,15.37,0
63261,,2.2,22.92,1
97416,c_014,3.9,52.6,1
93192,c_008,3.8,59.57,1
95350,c_022,2.5,6.98,1
90594,c_017,3.2,9.83,0
48749,c_011,4.0,35.94,0
59609,c_011,3.7,89.83,1
96932,c_009,1.8,58.1,0
80314,c_010,4.9,47.07,1
59520,c_018,2.9,9.76,1
59384,c_003,3.4,47.88,0
80326,c_011,1.1,99.56,1
77099,,1.6,28.69,1
35289,,2.4,67.89,0
25505,,1.1,12.3,1
79778,c_015,4.8,89.11,0
24446,c_022,4.8,1.13,0
8087,c_010,2.7,25.98,0
33018,c_012,1.8,71.23,1
20518,c_009,2.2,10.06,1
99272,c_021,2.2,48.22,0
1142,c_011,2.7,37.39,0
5357,c_001,2.7,55.18,1
86349,c_009,2.9,21.8,0
44611,c_002,4.8,83.52,0
57306,c_015,1.4,38.21,1
90786,,1.3,90.49,0
20081,c_009,1.9,66.31,0
50436,c_006,3.1,71.13,0
60873,c_004,2.1,57.26,1
44690,c_020,3.3,87.33,0
21814,c_012,2.3,31.43,1
41331,c_013,4.0,76.74,1
52472,c_008,4.0,4.87,0
16128,c_016,2.7,24.11,1
19119,c_009,2.1,32.11,1
18744,c_013,2.3,58.6,1
96816,,2.2,75.53,1
26526,c_017,1.2,44.83,1
72516,c_021,1.6,7.77,0
33694,c_012,4.6,60.91,0
94417,,1.6,9.73,1
2545,c_014,1.5,66.09,0
69442,c_011,2.8,77.31,0
5890,c_013,4.0,34.09,0
89803,,4.7,74.94,0
44668,c_002,1.1,33.51,0
31751,c_008,3.1,57.11,0
59424,c_017,2.5,98.05,0
74507,c_013,4.4,29.78,0
30216,c_001,1.4,98.16,1
3123,c_004,1.8,48.71,1
50408,c_014,1.8,62.81,1
53389,,1.9,59.21,1
96048,,2.9,21.33,1
75994,,4.9,77.61,1
45922,c_006,1.6,61.68,0
34559,c_001,2.9,1.76,0
1987,c_011,1.1,27.7,1
84914,c_020,2.2,24.81,0
73297,c_016,3.6,28.24,0
55388,c_003,1.2,90.44,0
30545,c_006,4.7,76.07,0
10554,c_005,2.3,36.23,1
39068,c_006,2.4,66.51,1
28011,c_006,3.9,94.72,1
95013,c_019,1.8,90.36,0
1886,c_018,4.9,52.43,0
72030,c_005,2.8,52.48,0
11131,c_003,1.6,54.35,0
47293,,1.3,24.73,1
23203,c_011,3.9,87.6,1
8988,c_002,4.8,32.6,0
10385,c_018,3.1,87.41,1
96972,c_015,4.1,19.17,0
57915,c_002,2.7,34.17,0
91597,c_012,3.2,8.57,1
19362,c_009,4.0,60.26,0
78926,c_020,4.0,41.99,1
44524,c_011,2.6,42.18,0
27902,,4.3,21.95,0
41461,c_017,3.8,72.49,0
29281,c_003,2.6,20.89,1
32105,c_014,3.0,70.91,1
64009,c_003,3.5,38.34,1
31770,c_017,1.4,64.08,1
35030,c_020,4.1,2.28,1
50795,c_012,1.9,50.4,1
34292,c_010,4.2,65.48,0
45121,c_003,1.3,53.46,1
93662,c_022,1.4,81.94,1
35096,c_002,3.3,70.39,0
49936,c_002,3.6,19.55,0
79893,c_019,1.8,65.99,0
38024,,4.2,74.03,0
19895,c_021,2.3,77.47,0
59246,c_020,4.1,63.25,1
82096,,3.2,72.07,0
63458,c_001,4.3,28.57,0
66784,c_012,3.0,46.54,0
72677,c_015,5.0,11.99,1
22619,c_008,1.2,53.22,1
8353,c_018,1.5,7.8,1
95435,c_020,3.1,70.14,1
53007,c_009,4.2,54.64,0
40549,c_013,1.7,25.86,0
80900,c_022,2.7,55.68,0
11097,c_016,3.4,11.41,0
94450,c_007,1.9,99.1,1
57520,c_020,2.0,34.5,1
29391,c_017,3.2,43.07,1
46794,c_022,3.5,95.72,1
8224,c_007,2.9,64.59,0
87468,c_015,3.3,78.65,1
17328,c_015,4.2,23.35,1
49398,c_012,4.5,68.36,0
53346,,2.4,1.54,1
74452,c_002,3.8,52.33,1
37559,c_018,4.4,26.63,0
79724,c_014,2.4,92.89,1
8330,c_014,3.3,66.65,0
28480,c_003,1.9,54.76,1
34710,c_004,3.8,23.18,1
67146,c_022,1.3,32.93,0
98696,c_008,3.2,68.19,1
65788,c_006,2.3,34.49,0
32777,,4.3,11.23,1
17361,c_015,4.6,41.4,0
55919,,2.4,18.86,1
60011,c_008,2.7,11.4,0
61965,c_012,2.9,48.94,0
87433,c_007,4.1,86.45,0
69301,c_010,5.0,64.66,0
95371,,4.9,29.03,0
78539,,4.7,4.1,1
8421,c_018,1.9,56.06,0
16770,c_004,3.3,86.93,1
26423,c_009,2.4,63.51,1
58662,c_017,2.3,33.15,0
4175,,3.1,55.25,1
26918,,3.3,26.19,0
52192,,1.1,46.14,0
8306,c_010,3.4,76.94,1
54186,c_015,2.1,3.66,0
48633,c_013,2.9,51.95,0
16103,c_013,2.6,21.04,0
13618,c_009,2.7,2.76,1
77194,c_001,2.5,79.91,0
72110,,2.9,1.34,1
84545,c_004,4.8,78.45,0
52628,,3.6,67.65,0
54342,c_003,4.5,65.22,1
90673,c_011,2.0,60.04,0
63092,c_013,2.7,36.4,0
61759,c_011,2.3,12.03,0
44448,c_021,2.0,32.43,1
34892,c_016,1.9,3.4,0
39348,c_020,1.2,2.67,0
99613,c_007,4.0,64.24,1
5398,c_003,2.7,74.31,1
52814,,4.5,65.06,0
50433,,2.6,19.27,1
89251,c_005,3.2,26.73,0
78575,c_017,3.7,56.89,0
71902,,2.2,99.64,1
50615,c_003,3.5,81.16,0
74153,c_015,4.3,73.04,0
13208,,3.1,27.7,1
93034,,1.9,77.95,0
16401,,4.0,11.22,1
49109,c_002,4.8,65.68,1
99090,c_011,2.3,3.49,0
4077,c_019,4.3,13.64,1
82063,c_004,4.8,40.73,1
3325,c_006,1.2,57.08,0
92335,,4.4,56.48,0
7131,c_007,3.2,52.98,1
7056,c_013,5.0,91.76,1
99874,,5.0,92.63,0
29041,c_007,4.7,26.13,1
30666,c_013,4.1,82.35,0
15367,c_007,1.7,21.5,1
75307,c_020,2.3,53.43,1
82361,,1.1,93.82,1
42554,c_013,3.9,76.92,0
34310,c_015,5.0,45.84,1
5365,c_004,3.6,60.62,0
70822,c_013,2.0,30.95,0
17848,,2.2,51.29,1
37884,c_014,3.1,46.75,1
80864,c_022,1.5,70.42,0
21156,c_012,1.5,81.35,1
33560,c_007,4.3,71.81,0
88920,c_009,2.7,92.19,1
1714,c_011,2.5,54.13,0
64600,c_012,4.1,3.98,1
98741,c_003,4.7,91.79,1
40658,c_012,4.8,88.86,1
54517,c_010,2.8,29.79,0
30769,c_009,3.2,85.7,1
99958,c_005,3.0,23.95,0
53231,c_004,4.3,19.27,1
51897,c_006,3.9,10.45,1
90809,c_004,1.3,45.38,0
98631,c_005,3.7,63.35,1
17984,c_010,4.5,97.22,1
97489,c_015,2.4,37.45,0
19315,c_018,3.8,37.31,1
51283,c_001,5.0,67.15,0
91642,c_013,4.9,41.38,0
16325,c_014,2.5,64.32,1
94734,c_009,1.1,4.07,0
92669,c_001,3.2,16.2,1
64125,c_016,2.0,24.83,1
58285,c_019,4.7,1.28,0
59388,c_022,4.7,87.15,1
40120,c_017,3.1,67.14,0
13490,c_002,2.2,98.29,0
84211,c_006,3.2,5.55,1
88948,c_009,1.1,90.3,0
76077,c_012,3.8,17.56,0
46005,c_007,2.3,85.69,0
36188,c_010,1.4,54.26,0
86777,c_015,2.8,25.34,0
34158,c_011,4.7,6.95,1
25482,c_007,1.2,94.7,0
19445,c_006,3.6,68.04,1
67012,c_018,4.6,26.33,0
12621,c_004,4.1,61.69,1
24372,c_002,4.6,35.49,0
77680,c_020,2.9,50.11,0
11126,c_002,2.7,8.87,0
20496,c_022,1.1,28.55,1
6764,c_009,3.3,5.61,0
40289,c_018,1.8,4.83,0
80596,c_016,1.6,90.13,1
87,c_008,2.6,19.23,1
58445,c_019,3.3,73.85,1
20222,c_012,3.2,31.19,1
40654,c_002,3.2,89.26,1
25216,c_010,1.7,88.59,1
5522,c_012,4.9,70.05,1
63458,c_007,3.1,84.22,0
55421,c_005,4.7,74.41,1
77443,c_017,3.7,78.05,0
38911,c_006,4.4,94.42,0
84349,c_012,2.6,91.03,0
15535,,4.0,76.15,1
16248,c_001,3.6,1.42,0
99531,c_005,4.7,23.45,0
82093,c_011,4.6,95.75,0
37411,c_009,1.4,51.46,0
52385,c_020,5.0,75.8,0
21757,c_008,3.9,6.76,1
13089,c_002,1.4,9.96,0
39360,c_002,2.8,50.8,0
2584,c_018,4.4,79.82,0
61465,c_008,2.9,67.25,1
3261,c_018,1.5,95.0,1
18277,c_008,4.8,97.72,1
7616,c_002,2.8,79.28,1
4991,c_019,1.5,64.09,1
78580,c_013,2.2,97.39,0
40640,,2.6,12.46,0
12686,,5.0,61.54,1
73401,c_020,5.0,27.12,1
52740,c_012,2.1,56.07,0
49470,c_006,4.5,81.02,0
86639,c_008,2.0,80.3,1
24720,c_010,2.9,75.67,1
32697,c_005,2.7,7.14,0
25173,,1.1,12.29,0
56528,c_016,1.8,4.47,0
3738,c_020,3.1,41.97,0
21591,c_008,4.3,62.09,0
34697,,2.7,61.76,0
34591,c_019,1.2,13.46,0
45755,,1.4,79.66,0
1814,c_006,2.3,37.29,0
63672,c_013,4.3,44.2,1
5705,,3.4,9.54,1
72255,c_003,3.9,9.65,1
39953,,4.6,7.19,1
98164,c_020,3.7,53.03,0
46156,,3.0,48.19,1
28225,c_021,2.9,10.2,1
28456,c_019,4.7,90.73,0
46287,c_005,1.4,54.71,0
75649,c_004,1.6,25.49,1
45928,,2.3,68.37,1
81723,,2.6,66.88,0
8532,c_020,2.1,38.84,1
21377,c_001,4.2,19.8,0
6527,c_015,2.3,38.69,1
38072,c_011,2.1,63.67,0
94224,c_010,2.5,91.18,1
30948,c_020,3.6,89.06,0
87115,,3.0,21.0,0
74294,c_015,2.7,65.85,0
48218,c_012,4.2,70.72,0
79530,c_010,3.9,11.93,1
66424,,4.3,56.18,1
67706,c_022,4.9,75.47,1
75148,c_013,2.1,97.33,0
21590,c_006,2.2,38.11,0
17402,,3.7,56.74,1
8082,c_010,2.6,44.96,0
12595,c_011,3.6,17.72,0
12945,c_018,1.8,97.08,1
66110,c_005,2.6,4.3,1
1263,c_011,4.8,66.26,0
18033,c_022,1.3,82.5,0
2892,c_012,4.0,25.81,0
65478,c_013,1.8,58.46,1
28685,c_004,1.1,13.86,0
65142,c_008,4.8,71.59,0
16831,c_015,4.7,34.3,1
78430,,2.1,46.3,1
74776,c_010,2.2,33.19,0
36397,,4.3,18.82,1
19028,,4.4,89.8,0
39437,,4.0,55.36,0
84404,c_005,2.7,31.83,1
40446,c_010,2.3,75.23,0
52094,,1.1,47.51,0
76666,c_001,3.4,94.3,1
7326,c_002,3.4,84.19,1
46773,c_010,3.9,94.4,0
93181,c_004,2.5,72.11,1
83353,c_017,1.7,99.33,1
74116,c_022,1.6,89.93,0
82267,c_001,3.3,72.69,1
77497,c_020,3.0,58.85,1
10223,c_001,1.6,30.56,0
44508,c_012,2.1,36.77,0
94454,c_003,3.7,93.9,1
47358,c_001,1.8,2.71,1
12050,c_017,4.0,11.78,1
51071,,4.0,69.87,0
32166,,2.4,8.78,0
40231,,2.9,55.92,1
52695,c_004,4.8,17.29,0
88502,c_013,1.1,27.4,1
26852,c_013,4.2,54.7,0
66284,c_014,3.5,88.68,0
17247,c_006,4.3,95.1,1
27931,c_022,2.1,11.54,1
26782,c_020,4.3,35.68,1
11562,,1.2,44.32,0
8032,c_016,1.2,6.18,1
73279,c_020,2.1,9.82,0
81719,c_007,2.7,38.91,1
64847,c_021,3.3,62.98,0
1036,c_007,2.9,45.8,0
35383,c_019,2.5,17.34,0
96761,c_004,2.5,24.17,1
33926,c_012,4.5,4.48,1
53876,c_013,3.7,98.08,0
60437,,1.4,51.91,0
66647,,3.0,90.34,0
96814,,4.2,13.76,0
35903,c_002,4.2,57.72,1
6441,c_003,3.7,76.81,0
87815,c_011,1.3,67.26,1
50815,c_018,2.1,15.23,1
82989,,4.7,34.87,1
55229,c_017,3.9,48.27,0
41356,c_020,4.2,18.34,0
10919,c_002,3.3,64.35,0
11148,c_022,3.2,13.01,1
30681,c_002,2.7,61.24,1
69385,c_012,4.2,3.07,1
81411,c_015,4.9,27.9,0
96542,c_021,4.6,86.32,0
62155,c_006,3.5,51.52,1
1159,c_010,3.1,58.33,1
15796,c_020,3.8,38.92,1
3721,c_016,2.2,71.98,1
99968,,3.4,87.89,1
15304,c_020,4.1,7.32,0
39790,c_007,2.3,4.49,0
35225,,2.6,99.69,0
57744,c_009,3.7,85.55,1
44631,,4.2,49.5,1
1529,,1.8,70.45,0
30790,c_020,2.5,61.2,1
26752,c_007,2.9,89.0,0
57972,c_013,3.8,6.54,0
17881,c_007,2.2,76.93,1
43373,c_012,2.3,64.82,0
84044,c_007,3.7,16.78,1
3704,c_020,1.3,56.43,0
69447,,1.5,52.85,0
40552,c_001,3.9,84.97,1
72271,,3.0,46.12,1
93251,c_001,3.7,87.82,0
37489,c_015,1.1,70.59,0
18597,c_018,1.3,39.41,0
83205,c_017,2.6,19.89,1
60109,c_018,4.2,27.45,1
46618,,4.4,71.61,0
23547,c_014,4.3,61.86,0
76550,c_020,2.8,70.66,0
41589,c_004,3.8,78.56,1
63069,c_002,2.2,56.46,0
2750,c_006,4.5,95.18,1
50,c_016,3.3,74.68,1
93428,c_021,2.4,89.59,0
14494,c_001,2.8,49.54,1
75689,c_010,4.6,55.11,1
86083,c_016,1.8,28.35,0
59534,c_020,3.6,99.54,1
43076,c_011,3.2,10.28,1
23621,c_007,1.3,8.12,0
16632,c_010,1.7,1.66,0
12501,c_001,3.9,60.83,0
42469,c_010,2.4,7.15,1
78862,c_021,1.4,26.62,0
67065,c_021,2.4,2.6,0
91703,c_007,3.6,50.64,0
5976,c_006,4.5,35.73,1
12509,,3.8,95.16,1
75862,c_009,2.8,87.56,1
32177,c_002,1.8,12.08,0
75975,c_003,1.1,47.81,0
42521,c_020,1.1,87.28,0
77854,c_019,2.0,76.53,1
56601,c_018,3.1,17.37,1
74871,c_006,4.1,87.41,1
45906,,4.1,34.91,0
77848,c_003,4.1,89.49,0
73062,c_014,3.4,58.36,0
91233,c_010,4.2,14.75,1
45959,c_004,3.0,81.02,0
72057,,2.0,56.41,1
23656,c_015,1.9,25.59,0
13205,c_006,1.3,88.43,0
94795,c_012,3.0,50.25,1
360,,2.1,51.71,0
10911,c_005,2.1,58.58,0
35966,c_020,3.6,54.23,1
94533,c_020,2.9,67.48,1
49137,c_021,1.4,65.56,1
84471,c_002,3.3,50.52,1
14615,c_002,4.0,0.18,1
97198,c_021,3.7,31.25,1
13680,c_020,2.8,46.34,0
37746,c_008,1.9,39.51,0
53844,c_019,2.0,93.1,0
11030,,3.5,52.18,0
4428,c_004,4.2,21.24,1
35097,c_001,2.2,89.62,0
73594,,1.4,4.92,0
81687,,2.9,51.56,0
15653,c_016,4.2,64.98,0
28476,c_008,4.9,75.06,0
45060,,4.6,97.26,1
59616,c_003,4.1,57.98,1
67859,c_020,2.4,28.76,1
5735,c_021,2.5,16.96,1
87805,c_015,3.1,25.68,1
74502,,1.6,88.67,0
56826,,2.0,41.71,0
87352,,1.1,44.23,0
15229,,1.7,9.04,1
94323,c_021,1.9,42.35,1
69484,,1.6,6.7,0
81818,,3.3,88.66,0
31839,,3.5,26.27,1
45090,c_001,2.0,24.28,0
19816,c_022,2.2,16.48,1
94383,c_020,2.9,67.04,1
5407,c_005,2.8,12.93,1
54019,,1.6,35.92,1
22203,c_021,3.0,5.25,1
23025,c_017,2.1,60.28,1
78730,c_015,4.3,13.26,1
36307,c_004,1.7,71.31,0
60025,c_007,3.3,78.85,0
86582,,2.0,53.96,0
42210,,1.8,15.59,1
71731,c_016,4.7,84.66,0
4417,c_007,4.5,28.26,0
14398,c_005,1.0,99.49,1
60689,c_012,3.0,92.97,1
99340,c_007,5.0,50.55,0
39299,c_020,4.9,3.34,1
33339,c_009,1.2,88.24,1
51181,,4.4,90.61,1
99136,c_005,2.9,57.62,0
45482,,2.0,76.59,1
56028,c_001,2.0,54.02,1
68319,c_021,4.5,58.63,0
92511,c_017,3.0,21.72,0
99859,,1.8,75.94,0
60801,c_007,2.8,26.67,1
51135,c_019,4.5,76.73,1
89837,c_018,1.9,7.39,1
50332,c_004,4.3,16.02,0
14295,c_005,3.5,11.1,0
29685,c_001,1.6,45.05,1
69258,,4.7,70.11,0
51102,c_002,2.2,39.17,0
64203,c_001,3.4,98.35,1
86375,c_013,4.9,75.28,0
55726,,1.0,60.03,0
80470,c_012,3.1,37.31,1
12837,,1.5,24.29,1
7311,c_005,5.0,99.53,1
5255,c_011,1.4,45.72,1
2153,c_017,1.7,43.21,0
61697,c_012,1.8,97.07,1
79920,c_006,1.6,67.62,0
31116,c_014,3.6,31.6,1
29964,,2.1,24.93,1
47645,c_017,2.1,76.83,1
72341,c_002,4.6,26.06,1
81789,c_021,4.8,72.46,0
53108,c_019,4.1,57.9,1
57464,c_011,4.7,2.98,0
13241,c_003,3.7,35.87,1
64014,c_018,3.5,21.43,0
67696,c_009,1.4,27.4,0
69203,c_008,2.5,29.26,1
1279,c_014,4.4,21.76,0
98732,,2.0,22.77,0
16587,c_018,3.2,74.06,0
22239,c_022,2.2,67.78,0
42546,c_016,1.3,96.99,0
61526,c_012,1.9,94.06,1
92178,c_018,2.5,92.0,1
75596,c_020,5.0,8.64,0
69873,c_016,4.3,43.66,0
24094,c_007,1.0,10.92,1
80729,,3.4,0.7,0
64002,c_003,2.9,27.59,1
8015,c_022,2.2,46.28,1
15522,c_006,4.2,53.24,1
75310,c_008,4.1,33.32,0
15964,c_012,2.0,33.36,1
54793,,1.1,90.91,0
17694,c_014,1.1,5.51,1
2547,c_011,1.3,94.95,1
13063,c_001,2.8,25.56,0
30426,c_006,4.8,82.47,0
9066,c_020,4.4,34.39,0
64968,,2.1,15.49,1
16130,c_021,1.7,23.81,0
42660,c_004,3.4,83.86,0
81069,c_010,2.8,12.74,0
26807,c_010,2.7,56.3,0
57927,c_019,1.8,30.15,1
50229,c_012,4.2,78.14,0
58547,c_009,2.0,34.2,0
66848,c_016,3.7,65.69,0
88285,,4.2,72.96,1
23539,c_018,4.6,18.0,0
21922,c_010,4.8,9.65,1
78318,c_004,2.4,59.08,1
7309,c_011,1.4,44.36,1
32911,c_021,3.5,10.9,1
32253,c_006,2.4,72.18,0
56674,,1.9,58.86,0
69972,c_008,3.8,39.29,0
34987,c_017,3.0,14.51,1
46975,c_004,1.6,87.62,0
72385,c_007,2.0,41.28,1
60094,c_004,2.3,95.28,0
93478,c_002,4.0,11.46,0
68138,c_002,2.5,33.81,1
62996,,3.8,68.14,0
51215,c_011,4.9,85.17,1
95800,c_010,1.6,99.34,0
66125,,3.8,53.71,0
69000,,4.1,12.73,0
23149,c_002,4.8,40.16,1
60216,,3.5,28.03,0
74856,c_021,4.4,97.85,1
81805,c_007,1.8,35.13,1
18674,c_005,2.1,4.18,1
52860,c_015,4.8,8.82,0
28339,c_009,1.0,76.38,1
5557,c_015,4.2,84.31,1
90363,c_015,1.9,56.17,0
2912,c_013,3.1,95.88,1
26305,c_014,2.3,27.32,1
530,c_019,4.3,62.41,1
81458,,3.0,40.7,0
97950,,4.4,42.0,1
54851,c_001,3.5,79.11,0
59861,c_019,2.3,69.07,1
44818,c_019,1.1,87.75,1
61205,c_012,1.1,76.36,0
11369,c_014,1.3,39.89,1
63540,c_016,2.9,81.32,0
74486,c_016,4.8,42.38,1
84092,c_014,1.0,28.03,0
66685,c_015,1.4,4.86,0
13830,c_005,4.9,34.23,1
58497,c_018,2.2,22.79,0
85165,c_008,3.3,67.43,1
51768,,3.0,37.14,0
24887,,2.2,12.17,1
84086,c_015,3.8,90.2,0
20318,c_004,4.1,50.14,0
78742,c_015,1.5,31.09,0
91927,c_019,4.6,88.56,1
56868,c_018,1.0,33.65,1
21532,c_001,2.7,27.5,0
51018,c_001,1.4,78.24,1
13720,,3.2,20.56,1
48146,c_017,3.7,87.56,1
20256,c_005,3.7,8.04,0
42910,,1.1,85.11,1
8808,c_016,2.4,74.21,0
34756,,3.1,9.94,0
59773,,2.0,88.16,1
61782,c_017,4.8,87.29,1
13154,c_016,2.4,50.67,1
85062,c_010,3.8,39.84,0
75601,c_005,2.1,95.65,0
76826,c_014,3.8,92.37,0
44514,c_007,1.5,98.9,1
29053,c_016,1.1,61.33,0
82684,c_019,4.3,80.5,0
680,c_011,2.5,54.43,0
20181,c_007,3.8,87.8,0
50035,c_007,4.5,30.75,0
62546,c_009,3.3,70.07,1
2178,c_019,1.9,0.84,1
38119,c_009,4.0,75.78,1
18709,c_007,4.9,33.59,0
7202,c_016,3.0,29.83,1
22076,c_003,2.8,77.53,1
25037,c_011,2.9,99.53,0
32950,c_016,3.1,86.41,0
26230,c_003,4.4,79.02,1
52024,c_002,3.9,36.01,0
48475,c_014,3.9,97.96,0
91780,c_011,3.1,36.02,1
6375,c_016,4.5,91.17,0
148,c_019,4.2,44.74,1
22631,,1.9,44.81,1
51261,c_007,1.8,55.73,1
40523,c_019,1.2,45.33,1
34585,c_022,3.0,84.75,0
82896,c_013,2.8,89.4,0
70839,c_007,1.1,85.22,0
22310,c_022,4.1,45.58,0
99914,c_010,2.6,84.49,1
72916,c_011,1.5,19.17,1
94554,c_001,4.0,82.4,1
58172,c_010,4.3,66.86,0
48873,c_007,2.3,32.53,0
